ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy
Chengdu-198-1,,Chengdu,198,pʰ.o.¹³,pʰ.o.¹³,pʰ o ¹³,,Zihui,,,,,7731
Yangzhou-198-1,,Yangzhou,198,pʰ.o.⁵⁵,pʰ.o.⁵⁵,pʰ o ⁵⁵,,Zihui,,,,,7732
Suzhou-198-1,,Suzhou,198,pʰ.u.⁴¹²,pʰ.u.⁴¹²,pʰ u ⁴¹²,,Zihui,,,,,7733
Wenzhou-198-1,,Wenzhou,198,p.ɵ.y.⁴²,p.ɵ.y.⁴²,p ɵy ⁴²,,Zihui,,,,,7734
Wenzhou-198-2,,Wenzhou,198,pʰ.a.⁴²,pʰ.a.⁴²,pʰ a ⁴²,,Zihui,,,,,7735
Changsha-198-1,,Changsha,198,pʰ.o.⁵⁵,pʰ.o.⁵⁵,pʰ o ⁵⁵,,Zihui,,,,,7736
Shuangfeng-198-1,,Shuangfeng,198,pʰ.ʊ.³⁵,pʰ.ʊ.³⁵,pʰ ʊ ³⁵,,Zihui,,,,,7737
Nanchang-198-1,,Nanchang,198,pʰ.o.²¹³,pʰ.o.²¹³,pʰ o ²¹³,,Zihui,,,,,7738
Meixian-198-1,,Meixian,198,pʰ.ɔ.⁵²,pʰ.ɔ.⁵²,pʰ ɔ ⁵²,,Zihui,,,,,7739
Guangzhou-198-1,,Guangzhou,198,pʰ.ɔ.³³,pʰ.ɔ.³³,pʰ ɔ ³³,,Zihui,,,,,7740
Xiamen-198-1,,Xiamen,198,pʰ.o.¹¹,pʰ.o.¹¹,pʰ o ¹¹,,Zihui,,,,,7741
Xiamen-198-2,,Xiamen,198,pʰ.u.a.¹¹,pʰ.u.a.¹¹,pʰ u/w a ¹¹,,Zihui,,,,,7742
Chaozhou-198-1,,Chaozhou,198,pʰ.u.a.²¹³,pʰ.u.a.²¹³,pʰ u/w a ²¹³,,Zihui,,,,,7743
Fuzhou-198-1,,Fuzhou,198,pʰ.a.²¹³,pʰ.a.²¹³,pʰ a ²¹³,,Zihui,,,,,7744
Fuzhou-198-2,,Fuzhou,198,pʰ.ɔ.²¹³,pʰ.ɔ.²¹³,pʰ ɔ ²¹³,,Zihui,,,,,7745
Shanghai-198-1,,Shanghai,198,pʰ.u.³⁵/⁵⁵,pʰ.u.³⁵/⁵⁵,pʰ u ³⁵/⁵⁵,,Zihui,,,,,7746
ZhongyuanYinyun-198-1,,ZhongyuanYinyun,198,pʰ.u.o.Q,pʰ.u.o.Q,pʰ u/w o Q/⁵¹,,Zihui,,,,,7747
Beijing-324-1,,Beijing,324,.i.ŋ.⁵¹,.i.ŋ.⁵¹,i ŋ ⁵¹,,Zihui,,,,,7748
Jinan-324-1,,Jinan,324,.i.ŋ.²¹,.i.ŋ.²¹,i ŋ ²¹,,Zihui,,,,,7749
XiAn-324-1,,XiAn,324,ɲ.i.ŋ.⁵⁵,ɲ.i.ŋ.⁵⁵,ɲ i ŋ ⁵⁵,,Zihui,,,,,7750
Taiyuan-324-1,,Taiyuan,324,.i.ŋ.⁴⁵,.i.ŋ.⁴⁵,i ŋ ⁴⁵,,Zihui,,,,,7751
Hankou-324-1,,Hankou,324,ŋ.ə.n.³⁵,ŋ.ə.n.³⁵,ŋ ə n ³⁵,,Zihui,,,,,7752
Chengdu-324-1,,Chengdu,324,ŋ.ə.n.¹³,ŋ.ə.n.¹³,ŋ ə n ¹³,,Zihui,,,,,7753
Yangzhou-324-1,,Yangzhou,324,.iː ⁵⁵,.iː ⁵⁵,iː ⁵⁵,,Zihui,,,,,7754
Suzhou-324-1,,Suzhou,324,ŋ.a.ŋ.³¹,ŋ.a.ŋ.³¹,ŋ a ŋ ³¹,,Zihui,,,,,7755
Wenzhou-324-1,,Wenzhou,324,ŋ.i.ɛ.²²,ŋ.i.ɛ.²²,ŋ i/j ɛ ²²,,Zihui,,,,,7756
Changsha-324-1,,Changsha,324,ŋ.ɤ.n.²¹,ŋ.ɤ.n.²¹,ŋ ɤ n ²¹,,Zihui,,,,,7757
Shuangfeng-324-1,,Shuangfeng,324,ŋ.i.ɛ.³³,ŋ.i.ɛ.³³,ŋ i/j ɛ ³³,,Zihui,,,,,7758
Shuangfeng-324-2,,Shuangfeng,324,ŋ.i.oː ³³,ŋ.i.oː ³³,ŋ ioː ³³,,Zihui,,,,,7759
Nanchang-324-1,,Nanchang,324,ŋ.a.ŋ.⁴⁵,ŋ.a.ŋ.⁴⁵,ŋ a ŋ ⁴⁵,,Zihui,,,,,7760
Meixian-324-1,,Meixian,324,ŋ.a.ŋ.⁵²,ŋ.a.ŋ.⁵²,ŋ a ŋ ⁵²,,Zihui,,,,,7761
Guangzhou-324-1,,Guangzhou,324,ŋ.a:.ŋ.²²,ŋ.a:.ŋ.²²,ŋ aː ŋ ²²,,Zihui,,,,,7762
Xiamen-324-1,,Xiamen,324,ŋ.iː ³³,ŋ.iː ³³,ŋ iː ³³,,Zihui,,,,,7763
Xiamen-324-2,,Xiamen,324,g.ɪ.ŋ.³³,g.ɪ.ŋ.³³,g ɪ ŋ ³³,,Zihui,,,,,7764
Chaozhou-324-1,,Chaozhou,324,ŋ.eː ³⁵,ŋ.eː ³⁵,ŋ eː ³⁵,,Zihui,,,,,7765
Fuzhou-324-1,,Fuzhou,324,ŋ.a.i.ŋ.²⁴²,ŋ.a.i.ŋ.²⁴²,ŋ ai ŋ ²⁴²,,Zihui,,,,,7766
Shanghai-324-1,,Shanghai,324,ŋ.aː ¹³,ŋ.aː ¹³,ŋ aː ¹³,,Zihui,,,,,7767
ZhongyuanYinyun-324-1,,ZhongyuanYinyun,324,.i.ə.ŋ.Q,.i.ə.ŋ.Q,i/j ə ŋ Q/⁵¹,,Zihui,,,,,7768
Beijing-195-1,,Beijing,195,.u.a.n.²¹⁴,.u.a.n.²¹⁴,u/w a n ²¹⁴,,Zihui,,,,,7769
Jinan-195-1,,Jinan,195,.u.aː ⁵⁵,.u.aː ⁵⁵,uaː ⁵⁵,,Zihui,,,,,7770
XiAn-195-1,,XiAn,195,.u.aː ⁵³,.u.aː ⁵³,uaː ⁵³,,Zihui,,,,,7771
Taiyuan-195-1,,Taiyuan,195,v.æː ⁵³,v.æː ⁵³,v æː ⁵³,,Zihui,,,,,7772
Hankou-195-1,,Hankou,195,.u.a.n.⁴²,.u.a.n.⁴²,u/w a n ⁴²,,Zihui,,,,,7773
Chengdu-195-1,,Chengdu,195,.u.a.n.⁵³,.u.a.n.⁵³,u/w a n ⁵³,,Zihui,,,,,7774
Yangzhou-195-1,,Yangzhou,195,.u.oː ⁴²,.u.oː ⁴²,uoː ⁴²,,Zihui,,,,,7775
Suzhou-195-1,,Suzhou,195,.u.ø.⁵²,.u.ø.⁵²,u/w ø ⁵²,,Zihui,,,,,7776
Wenzhou-195-1,,Wenzhou,195,.y.⁴⁵,.y.⁴⁵,y ⁴⁵,,Zihui,,,,,7777
Changsha-195-1,,Changsha,195,.oː ⁴¹,.oː ⁴¹,oː ⁴¹,,Zihui,,,,,7778
Shuangfeng-195-1,,Shuangfeng,195,.u.ɛː ²¹,.u.ɛː ²¹,uɛː ²¹,,Zihui,,,,,7779
Nanchang-195-1,,Nanchang,195,.u.ɔ.n.²¹³,.u.ɔ.n.²¹³,u/w ɔ n ²¹³,,Zihui,,,,,7780
Meixian-195-1,,Meixian,195,v.ɔ.n.³¹,v.ɔ.n.³¹,v ɔ n ³¹,,Zihui,,,,,7781
Guangzhou-195-1,,Guangzhou,195,.u.u.n.³⁵,.u.u.n.³⁵,u/w u n ³⁵,,Zihui,,,,,7782
Xiamen-195-1,,Xiamen,195,.u.a.n.⁵¹,.u.a.n.⁵¹,u/w a n ⁵¹,,Zihui,,,,,7783
Chaozhou-195-1,,Chaozhou,195,.u.aː ⁵³,.u.aː ⁵³,uaː ⁵³,,Zihui,,,,,7784
Fuzhou-195-1,,Fuzhou,195,.u.a.ŋ.³¹,.u.a.ŋ.³¹,u/w a ŋ ³¹,,Zihui,,,,,7785
Shanghai-195-1,,Shanghai,195,.u.ø.³⁵/⁵⁵,.u.ø.³⁵/⁵⁵,u/w ø ³⁵/⁵⁵,,Zihui,,,,,7786
Beijing-319-1,,Beijing,319,m.o.³⁵,m.o.³⁵,m o ³⁵,,Zihui,,,,,7787
Jinan-319-1,,Jinan,319,m.ə.⁴²,m.ə.⁴²,m ə ⁴²,,Zihui,,,,,7788
XiAn-319-1,,XiAn,319,m.o.²⁴,m.o.²⁴,m o ²⁴,,Zihui,,,,,7789
Taiyuan-319-1,,Taiyuan,319,m.ə.¹¹,m.ə.¹¹,m ə ¹¹,,Zihui,,,,,7790
Hankou-319-1,,Hankou,319,m.o.²¹³,m.o.²¹³,m o ²¹³,,Zihui,,,,,7791
Chengdu-319-1,,Chengdu,319,m.o.³¹,m.o.³¹,m o ³¹,,Zihui,,,,,7792
Yangzhou-319-1,,Yangzhou,319,m.o.³⁴,m.o.³⁴,m o ³⁴,,Zihui,,,,,7793
Suzhou-319-1,,Suzhou,319,m.o.²⁴,m.o.²⁴,m o ²⁴,,Zihui,,,,,7794
Wenzhou-319-1,,Wenzhou,319,m.ɵ.y.³¹,m.ɵ.y.³¹,m ɵy ³¹,,Zihui,,,,,7795
Changsha-319-1,,Changsha,319,m.o.¹³,m.o.¹³,m o ¹³,,Zihui,,,,,7796
Shuangfeng-319-1,,Shuangfeng,319,m.ʊ.²³,m.ʊ.²³,m ʊ ²³,,Zihui,,,,,7797
Nanchang-319-1,,Nanchang,319,m.o.⁴⁵,m.o.⁴⁵,m o ⁴⁵,,Zihui,,,,,7798
Meixian-319-1,,Meixian,319,m.ɔ.¹¹,m.ɔ.¹¹,m ɔ ¹¹,,Zihui,,,,,7799
Guangzhou-319-1,,Guangzhou,319,m.ɔ.²¹,m.ɔ.²¹,m ɔ ²¹,,Zihui,,,,,7800
Xiamen-319-1,,Xiamen,319,m.o.²⁴,m.o.²⁴,m o ²⁴,,Zihui,,,,,7801
Chaozhou-319-1,,Chaozhou,319,m.o.⁵⁵,m.o.⁵⁵,m o ⁵⁵,,Zihui,,,,,7802
Fuzhou-319-1,,Fuzhou,319,m.ɔ.⁵²,m.ɔ.⁵²,m ɔ ⁵²,,Zihui,,,,,7803
Shanghai-319-1,,Shanghai,319,m.o.¹³,m.o.¹³,m o ¹³,,Zihui,,,,,7804
ZhongyuanYinyun-319-1,,ZhongyuanYinyun,319,m.u.o.P²,m.u.o.P²,m u/w o P²/⁵⁵,,Zihui,,,,,7805
Beijing-319-2,,Beijing,319,m.o.⁵¹,m.o.⁵¹,m o ⁵¹,,Zihui,,,,,7806
Jinan-319-2,,Jinan,319,m.ə.²¹,m.ə.²¹,m ə ²¹,,Zihui,,,,,7807
XiAn-319-2,,XiAn,319,m.o.⁵⁵,m.o.⁵⁵,m o ⁵⁵,,Zihui,,,,,7808
Taiyuan-319-2,,Taiyuan,319,m.ə.⁴⁵,m.ə.⁴⁵,m ə ⁴⁵,,Zihui,,,,,7809
Hankou-319-2,,Hankou,319,m.o.³⁵,m.o.³⁵,m o ³⁵,,Zihui,,,,,7810
Chengdu-319-2,,Chengdu,319,m.o.¹³,m.o.¹³,m o ¹³,,Zihui,,,,,7811
Yangzhou-319-2,,Yangzhou,319,m.o.⁵⁵,m.o.⁵⁵,m o ⁵⁵,,Zihui,,,,,7812
Suzhou-319-2,,Suzhou,319,m.o.²⁴,m.o.²⁴,m o ²⁴,,Zihui,,,,,7813
Wenzhou-319-2,,Wenzhou,319,m.ø.y.²²,m.ø.y.²²,m øy ²²,,Zihui,,,,,7814
Changsha-319-2,,Changsha,319,m.o.²¹,m.o.²¹,m o ²¹,,Zihui,,,,,7815
Shuangfeng-319-2,,Shuangfeng,319,m.ʊ.³³,m.ʊ.³³,m ʊ ³³,,Zihui,,,,,7816
Nanchang-319-2,,Nanchang,319,m.o.²¹,m.o.²¹,m o ²¹,,Zihui,,,,,7817
Meixian-319-2,,Meixian,319,m.ɔ.,m.ɔ.,m ɔ,,Zihui,,,,,7818
Guangzhou-319-2,,Guangzhou,319,m.ɔ.²²,m.ɔ.²²,m ɔ ²²,,Zihui,,,,,7819
Xiamen-319-2,,Xiamen,319,m.o.³³,m.o.³³,m o ³³,,Zihui,,,,,7820
Chaozhou-319-2,,Chaozhou,319,m.o.⁵⁵,m.o.⁵⁵,m o ⁵⁵,,Zihui,,,,,7821
Fuzhou-319-2,,Fuzhou,319,m.ɔ.²⁴²,m.ɔ.²⁴²,m ɔ ²⁴²,,Zihui,,,,,7822
Shanghai-319-2,,Shanghai,319,m.o.¹³,m.o.¹³,m o ¹³,,Zihui,,,,,7823
ZhongyuanYinyun-319-2,,ZhongyuanYinyun,319,m.u.o.Q,m.u.o.Q,m u/w o Q/⁵¹,,Zihui,,,,,7824
Beijing-432-1,,Beijing,432,tʂʰ.ə.ŋ.⁵¹,tʂʰ.ə.ŋ.⁵¹,ʈʂʰ ə ŋ ⁵¹,,Zihui,,,,,7825
Jinan-432-1,,Jinan,432,tʂʰ.ə.ŋ.²¹,tʂʰ.ə.ŋ.²¹,ʈʂʰ ə ŋ ²¹,,Zihui,,,,,7826
XiAn-432-1,,XiAn,432,tʂʰ.ə.ŋ.⁵⁵,tʂʰ.ə.ŋ.⁵⁵,ʈʂʰ ə ŋ ⁵⁵,,Zihui,,,,,7827
Taiyuan-432-1,,Taiyuan,432,ʦʰ.ə.ŋ.⁴⁵,ʦʰ.ə.ŋ.⁴⁵,tsʰ ə ŋ ⁴⁵,,Zihui,,,,,7828
Hankou-432-1,,Hankou,432,ʦʰ.ə.n.³⁵,ʦʰ.ə.n.³⁵,tsʰ ə n ³⁵,,Zihui,,,,,7829
Chengdu-432-1,,Chengdu,432,ʦʰ.ə.n.¹³,ʦʰ.ə.n.¹³,tsʰ ə n ¹³,,Zihui,,,,,7830
Yangzhou-432-1,,Yangzhou,432,ʦʰ.ə.n.⁵⁵,ʦʰ.ə.n.⁵⁵,tsʰ ə n ⁵⁵,,Zihui,,,,,7831
Wenzhou-432-1,,Wenzhou,432,ʦʰ.e.ŋ.⁴²,ʦʰ.e.ŋ.⁴²,tsʰ e ŋ ⁴²,,Zihui,,,,,7832
Changsha-432-1,,Changsha,432,tʂʰ.ə.n.⁵⁵,tʂʰ.ə.n.⁵⁵,ʈʂʰ ə n ⁵⁵,,Zihui,,,,,7833
Shuangfeng-432-1,,Shuangfeng,432,ʨʰ.i.n.³⁵,ʨʰ.i.n.³⁵,tɕʰ i n ³⁵,,Zihui,,,,,7834
Shuangfeng-432-2,,Shuangfeng,432,tʰ.i.n.³⁵,tʰ.i.n.³⁵,tʰ i n ³⁵,,Zihui,,,,,7835
Nanchang-432-1,,Nanchang,432,ʦʰ.ə.n.²¹³,ʦʰ.ə.n.²¹³,tsʰ ə n ²¹³,,Zihui,,,,,7836
Meixian-432-1,,Meixian,432,ʦʰ.ə.n.⁵²,ʦʰ.ə.n.⁵²,tsʰ ə n ⁵²,,Zihui,,,,,7837
Guangzhou-432-1,,Guangzhou,432,ʧʰ.ɪ.ŋ.³³,ʧʰ.ɪ.ŋ.³³,tʃʰ ɪ ŋ ³³,,Zihui,,,,,7838
Xiamen-432-1,,Xiamen,432,ʦʰ.ɪ.ŋ.¹¹,ʦʰ.ɪ.ŋ.¹¹,tsʰ ɪ ŋ ¹¹,,Zihui,,,,,7839
Xiamen-432-2,,Xiamen,432,ʦʰ.i.n.¹¹,ʦʰ.i.n.¹¹,tsʰ i n ¹¹,,Zihui,,,,,7840
Chaozhou-432-1,,Chaozhou,432,ʦʰ.i.ŋ.²¹³,ʦʰ.i.ŋ.²¹³,tsʰ i ŋ ²¹³,,Zihui,,,,,7841
Fuzhou-432-1,,Fuzhou,432,ʦʰ.e.i.ŋ.²¹³,ʦʰ.e.i.ŋ.²¹³,tsʰ ei ŋ ²¹³,,Zihui,,,,,7842
Shanghai-432-1,,Shanghai,432,ʦʰ.ə.ŋ.³⁵/⁵⁵,ʦʰ.ə.ŋ.³⁵/⁵⁵,tsʰ ə ŋ ³⁵/⁵⁵,,Zihui,,,,,7843
ZhongyuanYinyun-432-1,,ZhongyuanYinyun,432,ʧʰ.i.ə.ŋ.Q,ʧʰ.i.ə.ŋ.Q,tʃʰ i/j ə ŋ Q/⁵¹,,Zihui,,,,,7844
Beijing-148-1,,Beijing,148,.i.a.ŋ.⁵⁵,.i.a.ŋ.⁵⁵,i/j a ŋ ⁵⁵,,Zihui,,,,,7845
Jinan-148-1,,Jinan,148,.i.a.ŋ.²¹³,.i.a.ŋ.²¹³,i/j a ŋ ²¹³,,Zihui,,,,,7846
XiAn-148-1,,XiAn,148,.i.a.ŋ.²¹,.i.a.ŋ.²¹,i/j a ŋ ²¹,,Zihui,,,,,7847
Taiyuan-148-1,,Taiyuan,148,.i.ɒː ¹¹,.i.ɒː ¹¹,iɒː ¹¹,,Zihui,,,,,7848
Hankou-148-1,,Hankou,148,.i.a.ŋ.⁵⁵,.i.a.ŋ.⁵⁵,i/j a ŋ ⁵⁵,,Zihui,,,,,7849
Chengdu-148-1,,Chengdu,148,.i.a.ŋ.⁴⁴,.i.a.ŋ.⁴⁴,i/j a ŋ ⁴⁴,,Zihui,,,,,7850
Yangzhou-148-1,,Yangzhou,148,.i.ɑ.ŋ.²¹,.i.ɑ.ŋ.²¹,i/j ɑ ŋ ²¹,,Zihui,,,,,7851
Suzhou-148-1,,Suzhou,148,.i.a.ŋ.⁴⁴,.i.a.ŋ.⁴⁴,i/j a ŋ ⁴⁴,,Zihui,,,,,7852
Wenzhou-148-1,,Wenzhou,148,.i.⁴⁴,.i.⁴⁴,i ⁴⁴,,Zihui,,,,,7853
Changsha-148-1,,Changsha,148,.i.a.n.³³,.i.a.n.³³,i/j a n ³³,,Zihui,,,,,7854
Shuangfeng-148-1,,Shuangfeng,148,.i.a.ŋ.⁵⁵,.i.a.ŋ.⁵⁵,i/j a ŋ ⁵⁵,,Zihui,,,,,7855
Nanchang-148-1,,Nanchang,148,.i.ɔ.ŋ.⁴²,.i.ɔ.ŋ.⁴²,i/j ɔ ŋ ⁴²,,Zihui,,,,,7856
Meixian-148-1,,Meixian,148,j.ɔ.ŋ.⁴⁴,j.ɔ.ŋ.⁴⁴,j ɔ ŋ ⁴⁴,,Zihui,,,,,7857
Guangzhou-148-1,,Guangzhou,148,j.œ.ŋ.⁵³/⁵⁵,j.œ.ŋ.⁵³/⁵⁵,j œ ŋ ⁵³/⁵⁵,,Zihui,,,,,7858
Xiamen-148-1,,Xiamen,148,.i.ɔ.ŋ.⁵⁵,.i.ɔ.ŋ.⁵⁵,i/j ɔ ŋ ⁵⁵,,Zihui,,,,,7859
Xiamen-148-2,,Xiamen,148,.ŋ.⁵⁵,.ŋ.⁵⁵,ŋ ⁵⁵,,Zihui,,,,,7860
Chaozhou-148-1,,Chaozhou,148,.i.a.ŋ.³³,.i.a.ŋ.³³,i/j a ŋ ³³,,Zihui,,,,,7861
Fuzhou-148-1,,Fuzhou,148,.y.ɔ.⁴⁴,.y.ɔ.⁴⁴,y/ɥ ɔ ⁴⁴,,Zihui,,,,,7862
Beijing-377-1,,Beijing,377,.i.³⁵,.i.³⁵,i ³⁵,,Zihui,,,,,7863
Jinan-377-1,,Jinan,377,.i.⁴²,.i.⁴²,i ⁴²,,Zihui,,,,,7864
XiAn-377-1,,XiAn,377,.i.²⁴,.i.²⁴,i ²⁴,,Zihui,,,,,7865
Taiyuan-377-1,,Taiyuan,377,.i.¹¹,.i.¹¹,i ¹¹,,Zihui,,,,,7866
Hankou-377-1,,Hankou,377,.i.²¹³,.i.²¹³,i ²¹³,,Zihui,,,,,7867
Chengdu-377-1,,Chengdu,377,.i.³¹,.i.³¹,i ³¹,,Zihui,,,,,7868
Yangzhou-377-1,,Yangzhou,377,.i.³⁴,.i.³⁴,i ³⁴,,Zihui,,,,,7869
Suzhou-377-1,,Suzhou,377,.i.²⁴,.i.²⁴,i ²⁴,,Zihui,,,,,7870
Wenzhou-377-1,,Wenzhou,377,ɦ.i.³¹,ɦ.i.³¹,ɦ i ³¹,,Zihui,,,,,7871
Changsha-377-1,,Changsha,377,.i.¹³,.i.¹³,i ¹³,,Zihui,,,,,7872
Shuangfeng-377-1,,Shuangfeng,377,.i.²³,.i.²³,i ²³,,Zihui,,,,,7873
Nanchang-377-1,,Nanchang,377,.i.⁴⁵,.i.⁴⁵,i ⁴⁵,,Zihui,,,,,7874
Meixian-377-1,,Meixian,377,j.i.¹¹,j.i.¹¹,j i ¹¹,,Zihui,,,,,7875
Guangzhou-377-1,,Guangzhou,377,j.i.²¹,j.i.²¹,j i ²¹,,Zihui,,,,,7876
Xiamen-377-1,,Xiamen,377,.i.²⁴,.i.²⁴,i ²⁴,,Zihui,,,,,7877
Chaozhou-377-1,,Chaozhou,377,.i.⁵⁵,.i.⁵⁵,i ⁵⁵,,Zihui,,,,,7878
Fuzhou-377-1,,Fuzhou,377,.i.e.⁵²,.i.e.⁵²,i/j e ⁵²,,Zihui,,,,,7879
Shanghai-377-1,,Shanghai,377,.i.i.¹³,.i.i.¹³,i/j i ¹³,,Zihui,,,,,7880
ZhongyuanYinyun-377-1,,ZhongyuanYinyun,377,.i.P²,.i.P²,i P²/⁵⁵,,Zihui,,,,,7881
Beijing-488-1,,Beijing,488,ɕ.i.⁵⁵,ɕ.i.⁵⁵,ɕ i ⁵⁵,,Zihui,,,,,7882
Jinan-488-1,,Jinan,488,ɕ.i.²¹³,ɕ.i.²¹³,ɕ i ²¹³,,Zihui,,,,,7883
XiAn-488-1,,XiAn,488,ɕ.i.²¹,ɕ.i.²¹,ɕ i ²¹,,Zihui,,,,,7884
Taiyuan-488-1,,Taiyuan,488,ɕ.i.¹¹,ɕ.i.¹¹,ɕ i ¹¹,,Zihui,,,,,7885
Hankou-488-1,,Hankou,488,ɕ.i.⁵⁵,ɕ.i.⁵⁵,ɕ i ⁵⁵,,Zihui,,,,,7886
Chengdu-488-1,,Chengdu,488,ɕ.i.⁴⁴,ɕ.i.⁴⁴,ɕ i ⁴⁴,,Zihui,,,,,7887
Yangzhou-488-1,,Yangzhou,488,ɕ.i.²¹,ɕ.i.²¹,ɕ i ²¹,,Zihui,,,,,7888
Suzhou-488-1,,Suzhou,488,ɕ.i.⁴⁴,ɕ.i.⁴⁴,ɕ i ⁴⁴,,Zihui,,,,,7889
Wenzhou-488-1,,Wenzhou,488,s.ɿ.⁴⁴,s.ɿ.⁴⁴,s ɿ ⁴⁴,,Zihui,,,,,7890
Changsha-488-1,,Changsha,488,ɕ.i.³³,ɕ.i.³³,ɕ i ³³,,Zihui,,,,,7891
Shuangfeng-488-1,,Shuangfeng,488,ɕ.i.⁵⁵,ɕ.i.⁵⁵,ɕ i ⁵⁵,,Zihui,,,,,7892
Nanchang-488-1,,Nanchang,488,ɕ.i.⁴²,ɕ.i.⁴²,ɕ i ⁴²,,Zihui,,,,,7893
Meixian-488-1,,Meixian,488,h.i.⁴⁴,h.i.⁴⁴,h i ⁴⁴,,Zihui,,,,,7894
Guangzhou-488-1,,Guangzhou,488,h.e.i.⁵³/⁵⁵,h.e.i.⁵³/⁵⁵,h ei ⁵³/⁵⁵,,Zihui,,,,,7895
Xiamen-488-1,,Xiamen,488,h.i.⁵⁵,h.i.⁵⁵,h i ⁵⁵,,Zihui,,,,,7896
Chaozhou-488-1,,Chaozhou,488,h.i.³³,h.i.³³,h i ³³,,Zihui,,,,,7897
Fuzhou-488-1,,Fuzhou,488,x.i.⁴⁴,x.i.⁴⁴,x i ⁴⁴,,Zihui,,,,,7898
Beijing-393-1,,Beijing,393,t.a.u.⁵¹,t.a.u.⁵¹,t au ⁵¹,,Zihui,,,,,7899
Jinan-393-1,,Jinan,393,t.ɔ.²¹,t.ɔ.²¹,t ɔ ²¹,,Zihui,,,,,7900
XiAn-393-1,,XiAn,393,t.a.u.⁵⁵,t.a.u.⁵⁵,t au ⁵⁵,,Zihui,,,,,7901
Taiyuan-393-1,,Taiyuan,393,t.a.u.⁴⁵,t.a.u.⁴⁵,t au ⁴⁵,,Zihui,,,,,7902
Hankou-393-1,,Hankou,393,t.a.u.³⁵,t.a.u.³⁵,t au ³⁵,,Zihui,,,,,7903
Chengdu-393-1,,Chengdu,393,t.a.u.¹³,t.a.u.¹³,t au ¹³,,Zihui,,,,,7904
Yangzhou-393-1,,Yangzhou,393,t.ɔ.⁵⁵,t.ɔ.⁵⁵,t ɔ ⁵⁵,,Zihui,,,,,7905
Suzhou-393-1,,Suzhou,393,d.æ.³¹,d.æ.³¹,d æ ³¹,,Zihui,,,,,7906
Wenzhou-393-1,,Wenzhou,393,d.ɜ.³⁴,d.ɜ.³⁴,d ɜ ³⁴,,Zihui,,,,,7907
Changsha-393-1,,Changsha,393,t.a.u.⁵⁵,t.a.u.⁵⁵,t au ⁵⁵,,Zihui,,,,,7908
Shuangfeng-393-1,,Shuangfeng,393,d.ə.³³,d.ə.³³,d ə ³³,,Zihui,,,,,7909
Nanchang-393-1,,Nanchang,393,tʰ.a.u.²¹,tʰ.a.u.²¹,tʰ au ²¹,,Zihui,,,,,7910
Meixian-393-1,,Meixian,393,tʰ.a.u.⁵²,tʰ.a.u.⁵²,tʰ au ⁵²,,Zihui,,,,,7911
Guangzhou-393-1,,Guangzhou,393,t.o.u.²²,t.o.u.²²,t ou ²²,,Zihui,,,,,7912
Xiamen-393-1,,Xiamen,393,t.a.u.³³,t.a.u.³³,t au ³³,,Zihui,,,,,7913
Xiamen-393-2,,Xiamen,393,t.i.u.³³,t.i.u.³³,t i/j u ³³,,Zihui,,,,,7914
Chaozhou-393-1,,Chaozhou,393,t.a.u.³⁵,t.a.u.³⁵,t au ³⁵,,Zihui,,,,,7915
Fuzhou-393-1,,Fuzhou,393,t.ɔ.²⁴²,t.ɔ.²⁴²,t ɔ ²⁴²,,Zihui,,,,,7916
Shanghai-393-1,,Shanghai,393,t.ɔ.¹³,t.ɔ.¹³,t ɔ ¹³,,Zihui,,,,,7917
ZhongyuanYinyun-393-1,,ZhongyuanYinyun,393,t.a.u.Q,t.a.u.Q,t au Q/⁵¹,,Zihui,,,,,7918
Beijing-36-1,,Beijing,36,kʰ.u.ŋ.⁵⁵,kʰ.u.ŋ.⁵⁵,kʰ u ŋ ⁵⁵,,Zihui,,,,,7919
Jinan-36-1,,Jinan,36,kʰ.u.ŋ.²¹³,kʰ.u.ŋ.²¹³,kʰ u ŋ ²¹³,,Zihui,,,,,7920
XiAn-36-1,,XiAn,36,kʰ.o.ŋ.²¹,kʰ.o.ŋ.²¹,kʰ o ŋ ²¹,,Zihui,,,,,7921
Taiyuan-36-1,,Taiyuan,36,kʰ.u.ŋ.¹¹,kʰ.u.ŋ.¹¹,kʰ u ŋ ¹¹,,Zihui,,,,,7922
Hankou-36-1,,Hankou,36,kʰ.u.ŋ.⁵⁵,kʰ.u.ŋ.⁵⁵,kʰ u ŋ ⁵⁵,,Zihui,,,,,7923
Chengdu-36-1,,Chengdu,36,kʰ.o.ŋ.⁴⁴,kʰ.o.ŋ.⁴⁴,kʰ o ŋ ⁴⁴,,Zihui,,,,,7924
Yangzhou-36-1,,Yangzhou,36,kʰ.ɔ.u.ŋ.²¹,kʰ.ɔ.u.ŋ.²¹,kʰ ɔu ŋ ²¹,,Zihui,,,,,7925
Suzhou-36-1,,Suzhou,36,kʰ.o.ŋ.⁴⁴,kʰ.o.ŋ.⁴⁴,kʰ o ŋ ⁴⁴,,Zihui,,,,,7926
Wenzhou-36-1,,Wenzhou,36,kʰ.o.ŋ.⁴⁴,kʰ.o.ŋ.⁴⁴,kʰ o ŋ ⁴⁴,,Zihui,,,,,7927
